Time,Extension,Load
(s),(mm),(N)
43.41,14.46331,766.79254
43.42,14.46671,766.94299
43.43,14.4701,767.09717
43.44,14.47345,767.25507
43.45,14.47674,767.40808
43.46,14.48,767.56085
43.47,14.48323,767.70593
43.48,14.48649,767.85339
43.49,14.48978,768.02954
43.5,14.49314,768.21558
43.51,14.49653,768.40051
43.52,14.49991,768.54547
43.53,14.50324,768.68018
43.54,14.50652,768.83197
43.55,14.50976,768.99036
43.56,14.51299,769.15063
43.57,14.51625,769.30499
43.58,14.51953,769.46454
43.59,14.52285,769.62103
43.6,14.5262,769.79285
43.61,14.52957,769.97223
43.62,14.53295,770.15417
43.63,14.53631,770.31189
43.64,14.53963,770.45184
43.65,14.54293,770.60419
43.66,14.54624,770.77344
43.67,14.54963,770.94702
43.68,14.55309,771.12683
43.69,14.55658,771.29053
43.7,14.56005,771.45337
43.71,14.56347,771.60284
43.72,14.56686,771.76465
43.73,14.57021,771.9245
43.74,14.57354,772.08826
43.75,14.57685,772.24457
43.76,14.58014,772.3988
43.77,14.58342,772.55481
43.78,14.5867,772.72229
43.79,14.59001,772.8877
43.8,14.5933,773.03729
43.81,14.59658,773.20441
43.82,14.59986,773.3717
43.83,14.60315,773.54425
43.84,14.60645,773.71423
43.85,14.60977,773.87976
43.86,14.6131,774.03442
43.87,14.61643,774.1875
43.88,14.61977,774.34637
43.89,14.62315,774.49152
43.9,14.62652,774.63721
43.91,14.6299,774.79822
43.92,14.63326,774.974
43.93,14.63662,775.15656
43.94,14.63997,775.32898
43.95,14.64333,775.47284
43.96,14.64669,775.62323
43.97,14.65004,775.7829
43.98,14.65335,775.93738
43.99,14.65663,776.09772
44,14.65989,776.25238
44.01,14.6632,776.40729
44.02,14.66655,776.57068
44.03,14.6699,776.72504
44.04,14.67321,776.87683
44.05,14.67647,777.03662
44.06,14.6797,777.19452
44.07,14.68295,777.35724
44.08,14.68622,777.53772
44.09,14.6895,777.6958
44.1,14.69276,777.85431
44.11,14.69602,778.01691
44.12,14.69933,778.1676
44.13,14.70268,778.32275
44.14,14.70606,778.49054
44.15,14.70946,778.64825
44.16,14.71285,778.82141
44.17,14.71624,778.97516
44.18,14.71966,779.1228
44.19,14.72311,779.30109
44.2,14.72659,779.47729
44.21,14.73003,779.6297
44.22,14.73342,779.77985
44.23,14.73677,779.93964
44.24,14.74009,780.09906
44.25,14.74343,780.27234
44.26,14.74677,780.43073
44.27,14.7501,780.57068
44.28,14.7534,780.7121
44.29,14.75668,780.87317
44.3,14.75997,781.05212
44.31,14.76329,781.23602
44.32,14.76661,781.40674
44.33,14.76994,781.55206
44.34,14.77327,781.70941
44.35,14.77662,781.862
44.36,14.77995,782.00726
44.37,14.78325,782.15039
44.38,14.78653,782.28625
44.39,14.78979,782.43225
44.4,14.79307,782.6037
44.41,14.79641,782.77325
44.42,14.7998,782.92682
44.43,14.80319,783.08398
44.44,14.80657,783.26172
44.45,14.80995,783.43646
44.46,14.81333,783.59338
44.47,14.81669,783.74841
44.48,14.82001,783.88422
44.49,14.82328,784.02911
44.5,14.82652,784.17572
44.51,14.82979,784.32739
44.52,14.83311,784.49597
44.53,14.8365,784.67523
44.54,14.83992,784.83441
44.55,14.8433,784.99146
44.56,14.84663,785.14459
44.57,14.84989,785.28894
44.58,14.85311,785.44153
44.59,14.85632,785.60046
44.6,14.85955,785.77509
44.61,14.86279,785.93604
44.62,14.86604,786.09503
44.63,14.86933,786.25604
44.64,14.87269,786.44177
44.65,14.87609,786.60046
44.66,14.8795,786.74829
44.67,14.88287,786.90204
44.68,14.88619,787.06085
44.69,14.88951,787.23224
44.7,14.8929,787.40448
44.71,14.89636,787.58282
44.72,14.89984,787.75854
44.73,14.90331,787.93018
44.74,14.90675,788.1012
44.75,14.91015,788.25323
44.76,14.91353,788.38361
44.77,14.91688,788.52734
44.78,14.92018,788.69464
44.79,14.92344,788.854
44.8,14.92669,789.00592
44.81,14.92995,789.17303
44.82,14.93322,789.33221
44.83,14.9365,789.49493
44.84,14.9398,789.65167
44.85,14.94311,789.80518
44.86,14.94645,789.9516
44.87,14.94979,790.09821
44.88,14.95312,790.23792
44.89,14.95646,790.38727
44.9,14.95978,790.54193
44.91,14.96311,790.69751
44.92,14.96646,790.84369
44.93,14.96982,791.00995
44.94,14.9732,791.18646
44.95,14.97658,791.36786
44.96,14.97996,791.53766
44.97,14.98332,791.6972
44.98,14.98666,791.84808
44.99,14.98997,792.00336
45,14.99325,792.15936
45.01,14.9965,792.30835
45.02,14.99976,792.46643
45.03,15.00307,792.62659
45.04,15.00644,792.78992
45.05,15.00985,792.9693
45.06,15.01326,793.15094
45.07,15.0166,793.29974
45.08,15.01988,793.42865
45.09,15.02314,793.55634
45.1,15.0264,793.70038
45.11,15.02966,793.84534
45.12,15.03292,794.021
45.13,15.03619,794.19
45.14,15.03949,794.36914
45.15,15.04282,794.54974
45.16,15.04619,794.7124
45.17,15.04955,794.85809
45.18,15.0529,795.01471
45.19,15.05624,795.18164
45.2,15.05958,795.35095
45.21,15.06295,795.51624
45.22,15.06638,795.68848
45.23,15.06984,795.85815
45.24,15.07328,795.9964
45.25,15.0767,796.13428
45.26,15.08008,796.29004
45.27,15.08345,796.46362
45.28,15.08681,796.63751
45.29,15.09014,796.80829
45.3,15.09343,796.95105
45.31,15.09669,797.09723
45.32,15.09996,797.24982
45.33,15.10326,797.42047
45.34,15.10659,797.58807
45.35,15.10993,797.76624
45.36,15.11325,797.93945
45.37,15.11654,798.09137
45.38,15.11983,798.24872
45.39,15.1231,798.39771
45.4,15.12637,798.55145
45.41,15.12965,798.70349
45.42,15.13297,798.86444
45.43,15.13636,799.03662
45.44,15.13979,799.19836
45.45,15.14322,799.3454
45.46,15.14664,799.48999
45.47,15.15004,799.63208
45.48,15.15343,799.78613
45.49,15.15679,799.94171
45.5,15.16009,800.08929
45.51,15.16334,800.24622
45.52,15.16658,800.39331
45.53,15.16983,800.5459
45.54,15.17314,800.71216
45.55,15.17651,800.89032
45.56,15.1799,801.06512
45.57,15.18327,801.2486
45.58,15.18659,801.41962
45.59,15.18985,801.56885
45.6,15.19307,801.71735
45.61,15.19629,801.86072
45.62,15.19955,802.00189
45.63,15.20284,802.15613
45.64,15.20616,802.3111
45.65,15.20952,802.46521
45.66,15.2129,802.62213
45.67,15.21629,802.78857
45.68,15.21966,802.95215
45.69,15.22299,803.10089
45.7,15.22629,803.23907
45.71,15.22961,803.39459
45.72,15.23299,803.58386
45.73,15.23645,803.76611
45.74,15.23994,803.93451
45.75,15.2434,804.09308
45.76,15.24681,804.24518
45.77,15.25018,804.37994
45.78,15.25352,804.53278
45.79,15.25683,804.69781
45.8,15.26013,804.83051
45.81,15.26341,804.96851
45.82,15.26668,805.12488
45.83,15.26997,805.28333
45.84,15.27329,805.44385
45.85,15.27661,805.60352
45.86,15.27992,805.7605
45.87,15.28323,805.93176
45.88,15.28654,806.09741
45.89,15.28985,806.24738
45.9,15.29318,806.39771
45.91,15.29651,806.54596
45.92,15.29985,806.68195
45.93,15.30319,806.823
45.94,15.30656,806.98456
45.95,15.30992,807.13727
45.96,15.31328,807.29077
45.97,15.31663,807.45032
45.98,15.31997,807.62225
45.99,15.32331,807.76813
46,15.32666,807.92151
46.01,15.33002,808.07556
46.02,15.33336,808.2124
46.03,15.33669,808.36877
46.04,15.33999,808.52869
46.05,15.34328,808.68439
46.06,15.34661,808.84625
46.07,15.34998,809.01636
46.08,15.35334,809.17279
46.09,15.35663,809.31097
46.1,15.35987,809.43591
46.11,15.3631,809.58545
46.12,15.36633,809.7359
46.13,15.36959,809.88416
46.14,15.37285,810.02057
46.15,15.37608,810.15143
46.16,15.37934,810.29358
46.17,15.38263,810.45569
46.18,15.38598,810.63965
46.19,15.38936,810.83325
46.2,15.39275,811.01349
46.21,15.39615,811.16974
46.22,15.39955,811.30957
46.23,15.40299,811.46741
46.24,15.40647,811.63898
46.25,15.40996,811.81525
46.26,15.4134,811.97498
46.27,15.41678,812.11224
46.28,15.4201,812.26416
46.29,15.42342,812.41687
46.3,15.42675,812.58453
46.31,15.43009,812.75671
46.32,15.43341,812.89417
46.33,15.4367,813.03864
46.34,15.43997,813.18707
46.35,15.44325,813.33655
46.36,15.44656,813.4848
46.37,15.44988,813.62628
46.38,15.45321,813.77893
46.39,15.45655,813.94324
46.4,15.45991,814.12592
46.41,15.46327,814.29047
46.42,15.46661,814.45093
46.43,15.46992,814.60321
46.44,15.47319,814.74432
46.45,15.47648,814.89203
46.46,15.47981,815.03375
46.47,15.48317,815.1806
46.48,15.48654,815.315
46.49,15.4899,815.46198
46.5,15.49328,815.60864
46.51,15.49665,815.77594
46.52,15.50002,815.94006
46.53,15.50334,816.10834
46.54,15.50661,816.25098
46.55,15.50987,816.39948
46.56,15.51315,816.55585
46.57,15.51648,816.71277
46.58,15.51987,816.87299
46.59,15.52328,817.01459
46.6,15.52667,817.16412
46.61,15.53001,817.31635
46.62,15.53329,817.45599
46.63,15.53652,817.58173
46.64,15.53973,817.72754
46.65,15.54296,817.89435
46.66,15.54618,818.05341
46.67,15.54942,818.21252
46.68,15.55269,818.36395
46.69,15.55603,818.51373
46.7,15.55942,818.69214
46.71,15.56281,818.88245
46.72,15.56617,819.05176
46.73,15.56949,819.19006
46.74,15.57281,819.34235
46.75,15.57621,819.50739
46.76,15.57966,819.68652
46.77,15.58313,819.84863
46.78,15.58659,820.00641
46.79,15.59004,820.18018
46.8,15.59345,820.3327
46.81,15.59685,820.48224
46.82,15.6002,820.64362
46.83,15.6035,820.78241
46.84,15.60675,820.92017
46.85,15.60998,821.05353
46.86,15.61323,821.19763
46.87,15.61649,821.362
46.88,15.61978,821.53094
46.89,15.62308,821.71698
46.9,15.6264,821.8894
46.91,15.62974,822.04095
46.92,15.63308,822.1767
46.93,15.63641,822.30725
46.94,15.63974,822.45538
46.95,15.64307,822.6095
46.96,15.64642,822.75989
46.97,15.64978,822.92438
46.98,15.65317,823.10773
46.99,15.65657,823.27441
47,15.65997,823.4361
47.01,15.66336,823.617
47.02,15.66672,823.79547
47.03,15.67005,823.94757
47.04,15.67335,824.08337
47.05,15.67662,824.22583
47.06,15.67986,824.36444
47.07,15.68311,824.52045
47.08,15.68641,824.68518
47.09,15.68978,824.86053
47.1,15.69318,825.01562
47.11,15.69657,825.16626
47.12,15.6999,825.3009
47.13,15.70318,825.4278
47.14,15.70644,825.5708
47.15,15.7097,825.71118
47.16,15.71297,825.85114
47.17,15.71625,826.00055
47.18,15.71955,826.16486
47.19,15.72286,826.32965
47.2,15.72621,826.49927
47.21,15.72957,826.66241
47.22,15.73292,826.80231
47.23,15.73625,826.94312
47.24,15.73958,827.08759
47.25,15.74291,827.2489
47.26,15.74628,827.41119
47.27,15.74971,827.58002
47.28,15.75317,827.75549
47.29,15.75661,827.89093
47.3,15.76002,828.01282
47.31,15.76339,828.15497
47.32,15.76675,828.31433
47.33,15.77009,828.47516
47.34,15.77342,828.62537
47.35,15.77672,828.7818
47.36,15.78001,828.94159
47.37,15.7833,829.10651
47.38,15.78662,829.26636
47.39,15.78996,829.43262
47.4,15.7933,829.59009
47.41,15.79661,829.73035
47.42,15.7999,829.87488
47.43,15.80318,830.01825
47.44,15.80643,830.16284
47.45,15.80969,830.30969
47.46,15.81296,830.47852
47.47,15.8163,830.65112
47.48,15.81969,830.84412
47.49,15.82312,831.03186
47.5,15.82655,831.19409
47.51,15.82996,831.33777
47.52,15.83335,831.48065
47.53,15.83673,831.63715
47.54,15.84009,831.78131
47.55,15.8434,831.92841
47.56,15.84666,832.09088
47.57,15.84991,832.24011
47.58,15.85317,832.3949
47.59,15.85647,832.56201
47.6,15.85984,832.73773
47.61,15.86322,832.89496
47.62,15.86659,833.05518
47.63,15.86989,833.20685
47.64,15.87314,833.34766
47.65,15.87636,833.48798
47.66,15.87958,833.63031
47.67,15.88284,833.77832
47.68,15.88612,833.94739
47.69,15.88944,834.1142
47.7,15.89279,834.28973
47.71,15.89616,834.46765
47.72,15.89956,834.62762
47.73,15.90295,834.77252
47.74,15.9063,834.91699
47.75,15.90962,835.05756
47.76,15.91296,835.22223
47.77,15.91636,835.39648
47.78,15.91982,835.58154
47.79,15.92331,835.76233
47.8,15.92676,835.90875
47.81,15.93016,836.05548
47.82,15.93352,836.23376
47.83,15.93686,836.41498
47.84,15.94018,836.5603
47.85,15.94348,836.69513
47.86,15.94676,836.84174
47.87,15.95002,836.99872
47.88,15.9533,837.14349
47.89,15.9566,837.28174
47.9,15.95991,837.43768
47.91,15.96321,837.60956
47.92,15.96652,837.78339
47.93,15.96985,837.95428
47.94,15.97318,838.12378
47.95,15.97651,838.28625
47.96,15.97984,838.44958
47.97,15.98317,838.6203
47.98,15.98651,838.784
47.99,15.98988,838.9317
48,15.99325,839.07941
48.01,15.99661,839.21808
48.02,15.99996,839.35583
48.03,16.0033,839.5047
48.04,16.00664,839.63684
48.05,16.00999,839.7793
48.06,16.01334,839.92682
48.07,16.01668,840.0752
48.08,16.01999,840.24005
48.09,16.02328,840.38629
48.1,16.02658,840.54248
48.11,16.02992,840.70062
48.12,16.0333,840.86078
48.13,16.03666,841.01611
48.14,16.03995,841.14105
48.15,16.0432,841.25812
48.16,16.04643,841.39844
48.17,16.04967,841.55981
48.18,16.05294,841.71973
48.19,16.0562,841.85681
48.2,16.05945,841.9892
48.21,16.06271,842.1308
48.22,16.06602,842.2937
48.23,16.06937,842.4707
48.24,16.07274,842.64294
48.25,16.07612,842.79999
48.26,16.0795,842.95422
48.27,16.08288,843.11798
48.28,16.08631,843.28644
48.29,16.08979,843.46167
48.3,16.09328,843.61737
48.31,16.09673,843.75995
48.32,16.10011,843.89417
48.33,16.10345,844.02515
48.34,16.10677,844.16815
48.35,16.1101,844.33966
48.36,16.11344,844.49866
48.37,16.11676,844.63129
48.38,16.12005,844.76495
48.39,16.12333,844.91052
48.4,16.12661,845.06036
48.41,16.12992,845.203
48.42,16.13324,845.34338
48.43,16.13656,845.49829
48.44,16.13989,845.66022
48.45,16.14323,845.8125
48.46,16.14656,845.95947
48.47,16.14989,846.10553
48.48,16.1532,846.25781
48.49,16.15649,846.41919
48.5,16.15981,846.59985
48.51,16.16316,846.77332
48.52,16.16653,846.914
48.53,16.16991,847.04669
48.54,16.17328,847.20404
48.55,16.17666,847.36853
48.56,16.18004,847.51581
48.57,16.1834,847.67139
48.58,16.1867,847.82837
48.59,16.18995,847.97516
48.6,16.1932,848.11249
48.61,16.19646,848.2605
48.62,16.19978,848.43115
48.63,16.20315,848.61072
48.64,16.20655,848.76746
48.65,16.20993,848.91711
48.66,16.21326,849.05908
48.67,16.21655,849.18951
48.68,16.21979,849.33282
48.69,16.22302,849.48438
48.7,16.22626,849.63861
48.71,16.22951,849.79596
48.72,16.23277,849.94659
48.73,16.23607,850.10425
48.74,16.23944,850.271
48.75,16.24282,850.44385
48.76,16.2462,850.61267
48.77,16.24955,850.78137
48.78,16.25285,850.93909
48.79,16.25617,851.10657
48.8,16.25956,851.27393
48.81,16.263,851.43561
48.82,16.26646,851.59784
48.83,16.26991,851.76379
48.84,16.27335,851.92889
48.85,16.27677,852.11084
48.86,16.28018,852.26929
48.87,16.28356,852.40961
48.88,16.28687,852.53308
48.89,16.29014,852.67511
48.9,16.29338,852.83795
48.91,16.29663,852.99969
48.92,16.29988,853.15833
48.93,16.30314,853.31207
48.94,16.30643,853.46667
48.95,16.30973,853.61584
48.96,16.31307,853.76746
48.97,16.31641,853.92505
48.98,16.31975,854.08313
48.99,16.32308,854.23322
49,16.32641,854.39594
49.01,16.32974,854.57782
49.02,16.3331,854.76874
49.03,16.33649,854.93335
49.04,16.33989,855.05969
49.05,16.34328,855.18628
49.06,16.34667,855.33777
49.07,16.35002,855.48505
49.08,16.35334,855.61755
49.09,16.35664,855.75555
49.1,16.35991,855.88434
49.11,16.36315,856.03223
49.12,16.36641,856.19495
49.13,16.36973,856.35712
49.14,16.3731,856.513
49.15,16.37651,856.69269
49.16,16.37989,856.85034
49.17,16.38321,856.98615
49.18,16.38648,857.13153
49.19,16.38974,857.27667
49.2,16.39301,857.41431
49.21,16.39628,857.5675
49.22,16.39956,857.71979
49.23,16.40286,857.89069
49.24,16.40618,858.0426
49.25,16.40953,858.19629
49.26,16.41289,858.34497
49.27,16.41624,858.505
49.28,16.41958,858.65692
49.29,16.42292,858.8147
49.3,16.42626,858.98218
49.31,16.42963,859.14081
49.32,16.43307,859.31586
49.33,16.43652,859.47345
49.34,16.43994,859.61627
49.35,16.44334,859.76483
49.36,16.44671,859.91083
49.37,16.45005,860.04669
49.38,16.45339,860.18652
49.39,16.4567,860.32336
49.4,16.45998,860.45764
49.41,16.46325,860.59851
49.42,16.46655,860.74359
49.43,16.46988,860.89404
49.44,16.47322,861.04071
49.45,16.47656,861.19818
49.46,16.47989,861.36273
49.47,16.48319,861.51416
49.48,16.48649,861.66315
49.49,16.48977,861.81909
49.5,16.49303,861.96777
49.51,16.49632,862.1283
49.52,16.49965,862.30621
49.53,16.50305,862.46649
49.54,16.50646,862.60925
49.55,16.50988,862.76508
49.56,16.51326,862.90302
49.57,16.51664,863.03925
49.58,16.52,863.17273
49.59,16.52335,863.31866
49.6,16.52666,863.4884
49.61,16.52995,863.64917
49.62,16.53323,863.78955
49.63,16.53652,863.93439
49.64,16.53986,864.08691
49.65,16.54325,864.255
49.66,16.54663,864.42432
49.67,16.54999,864.57898
49.68,16.55329,864.73547
49.69,16.55654,864.88818
49.7,16.55978,865.04773
49.71,16.56302,865.18921
49.72,16.56629,865.33362
49.73,16.56959,865.4884
49.74,16.57291,865.64587
49.75,16.57625,865.80261
49.76,16.57962,865.97302
49.77,16.583,866.13708
49.78,16.58636,866.28906
49.79,16.58969,866.42792
49.8,16.59299,866.58612
49.81,16.59632,866.75421
49.82,16.59972,866.91486
49.83,16.60317,867.08246
49.84,16.60665,867.24304
49.85,16.61008,867.40466
49.86,16.61347,867.56104
49.87,16.61683,867.70819
49.88,16.62017,867.87177
49.89,16.62349,868.03125
49.9,16.62679,868.18231
49.91,16.63008,868.33673
49.92,16.63335,868.49457
49.93,16.63664,868.64093
49.94,16.63995,868.78741
49.95,16.64325,868.93774
49.96,16.64656,869.10779
49.97,16.64988,869.28137
49.98,16.6532,869.43646
49.99,16.65654,869.57568
50,16.65987,869.73035
50.01,16.66321,869.90613
50.02,16.66655,870.078
50.03,16.6699,870.2453
50.04,16.67327,870.40356
50.05,16.67664,870.54297
50.06,16.67999,870.68445
50.07,16.68333,870.82745
50.08,16.68665,870.97101
50.09,16.68998,871.13483
50.1,16.69331,871.30225
50.11,16.69665,871.47101
50.12,16.69997,871.62933
50.13,16.70326,871.77637
50.14,16.70654,871.91986
50.15,16.70983,872.05621
50.16,16.71318,872.21875
50.17,16.71657,872.3963
50.18,16.71995,872.54688
50.19,16.72327,872.6795
50.2,16.72653,872.81476
50.21,16.72978,872.95764
50.22,16.73303,873.10614
50.23,16.7363,873.26398
50.24,16.73955,873.41925
50.25,16.74278,873.57153
50.26,16.74603,873.7243
50.27,16.74934,873.86792
50.28,16.75269,874.0188
50.29,16.75607,874.18787
50.3,16.75946,874.34558
50.31,16.76284,874.49268
50.32,16.76622,874.6438
50.33,16.76965,874.8114
50.34,16.77312,874.9903
50.35,16.77661,875.15106
50.36,16.78006,875.30176
50.37,16.78344,875.44672
50.38,16.78677,875.59009
50.39,16.7901,875.74744
50.4,16.79344,875.90729
50.41,16.79677,876.06049
50.42,16.80009,876.21777
50.43,16.80338,876.36932
50.44,16.80664,876.51184
50.45,16.80993,876.65668
50.46,16.81325,876.79041
50.47,16.81657,876.91876
50.48,16.8199,877.07562
50.49,16.82323,877.23694
50.5,16.82657,877.3902
50.51,16.82989,877.53656
50.52,16.8332,877.68927
50.53,16.83649,877.84198
50.54,16.83978,877.99371
50.55,16.8431,878.13678
50.56,16.84646,878.29462
50.57,16.84984,878.43317
50.58,16.85322,878.57361
50.59,16.85659,878.71045
50.6,16.85996,878.86597
50.61,16.86332,879.02142
50.62,16.86667,879.17566
50.63,16.86996,879.32288
50.64,16.87322,879.47955
50.65,16.87646,879.61035
50.66,16.87974,879.75482
50.67,16.88307,879.92041
50.68,16.88645,880.086
50.69,16.88985,880.25043
50.7,16.89322,880.42078
50.71,16.89655,880.5564
50.72,16.89984,880.6933
50.73,16.9031,880.82587
50.74,16.90635,880.96521
50.75,16.90961,881.10297
50.76,16.91286,881.25775
50.77,16.91612,881.42767
50.78,16.91942,881.59015
50.79,16.92278,881.7326
50.8,16.92617,881.87201
50.81,16.92955,882.01294
50.82,16.93289,882.16034
50.83,16.93619,882.30627
50.84,16.93951,882.47607
50.85,16.9429,882.64606
50.86,16.94635,882.83087
50.87,16.9498,882.99097
50.88,16.95325,883.13287
50.89,16.95667,883.28821
50.9,16.96008,883.44055
50.91,16.96349,883.60205
50.92,16.96686,883.75122
50.93,16.97018,883.89313
50.94,16.97345,884.04034
50.95,16.97671,884.19293
50.96,16.97996,884.3468
50.97,16.98323,884.50128
50.98,16.98651,884.65656
50.99,16.98981,884.80896
51,16.99312,884.95001
51.01,16.99646,885.10419
51.02,16.9998,885.24707
51.03,17.00312,885.39532
51.04,17.00645,885.5304
51.05,17.00977,885.67847
51.06,17.0131,885.83124
51.07,17.01644,885.9989
51.08,17.01982,886.16064
51.09,17.0232,886.32172
51.1,17.0266,886.48645
51.11,17.03,886.6405
51.12,17.03337,886.77301
51.13,17.03671,886.90363
51.14,17.04001,887.03699
51.15,17.04327,887.16687
51.16,17.04652,887.30884
51.17,17.04978,887.44611
51.18,17.05309,887.59814
51.19,17.05645,887.75317
51.2,17.05985,887.91125
51.21,17.06323,888.06921
51.22,17.06655,888.22522
51.23,17.06983,888.37775
51.24,17.07309,888.53485
51.25,17.07635,888.68298
51.26,17.07962,888.82568
51.27,17.08289,888.96942
51.28,17.08619,889.14441
51.29,17.08951,889.31232
51.3,17.09287,889.47668
51.31,17.09624,889.62494
51.32,17.09959,889.75745
51.33,17.10293,889.88947
51.34,17.10626,890.01776
51.35,17.10961,890.16711
51.36,17.113,890.33807
51.37,17.11643,890.51239
51.38,17.11987,890.67236
51.39,17.12328,890.81512
51.4,17.12667,890.95154
51.41,17.13003,891.09735
51.42,17.13338,891.24634
51.43,17.13671,891.38885
51.44,17.14003,891.5188
51.45,17.14331,891.64905
51.46,17.14659,891.7915
51.47,17.14991,891.94989
51.48,17.15326,892.12054
51.49,17.15662,892.28967
51.5,17.15998,892.42908
51.51,17.1633,892.55109
51.52,17.16659,892.67297
51.53,17.16986,892.80121
51.54,17.17312,892.93787
51.55,17.17637,893.08813
51.56,17.17964,893.24744
51.57,17.18298,893.42444
51.58,17.18637,893.60431
51.59,17.18979,893.75903
51.6,17.19321,893.91681
51.61,17.19661,894.04932
51.62,17.19999,894.18762
51.63,17.20336,894.3175
51.64,17.20669,894.4436
51.65,17.20999,894.58948
51.66,17.21327,894.73181
51.67,17.21655,894.88513
51.68,17.21985,895.04199
51.69,17.2232,895.21051
51.7,17.22658,895.35468
51.71,17.22997,895.49518
51.72,17.23332,895.63666
51.73,17.23662,895.77899
51.74,17.23986,895.93909
51.75,17.24308,896.10486
51.76,17.24631,896.25952
51.77,17.24957,896.40344
51.78,17.25285,896.5495
51.79,17.25616,896.7038
51.8,17.25949,896.86072
51.81,17.26284,897.0047
51.82,17.26621,897.14587
51.83,17.26958,897.28082
51.84,17.27291,897.41229
51.85,17.27624,897.56757
51.86,17.2796,897.74164
51.87,17.28303,897.9245
51.88,17.28652,898.10126
51.89,17.29001,898.26367
51.9,17.29346,898.40204
51.91,17.29685,898.53741
51.92,17.30021,898.6886
51.93,17.30354,898.84052
51.94,17.30685,898.98071
51.95,17.31014,899.10443
51.96,17.31342,899.24072
51.97,17.31669,899.39191
51.98,17.31998,899.53998
51.99,17.32328,899.68091
52,17.32657,899.8244
52.01,17.32986,899.98224
52.02,17.33317,900.1452
52.03,17.33649,900.30579
52.04,17.33983,900.46411
52.05,17.34318,900.6189
52.06,17.34653,900.77319
52.07,17.34989,900.92316
52.08,17.35325,901.07648
52.09,17.35663,901.24579
52.1,17.35999,901.41309
52.11,17.36334,901.55621
52.12,17.36668,901.69482
52.13,17.37,901.84082
52.14,17.37333,901.96399
52.15,17.37666,902.10535
52.16,17.38,902.25897
52.17,17.38332,902.41394
52.18,17.38662,902.56342
52.19,17.3899,902.71063
52.2,17.39321,902.86108
52.21,17.39658,903.02802
52.22,17.39999,903.18677
52.23,17.40337,903.328
52.24,17.40668,903.45203
52.25,17.40995,903.60657
52.26,17.41318,903.76324
52.27,17.41642,903.89191
52.28,17.41967,904.02441
52.29,17.4229,904.15778
52.3,17.42612,904.29797
52.31,17.42937,904.43671
52.32,17.43266,904.59735
52.33,17.436,904.75671
52.34,17.43938,904.92554
52.35,17.44276,905.09882
52.36,17.44613,905.26373
52.37,17.44951,905.42889
52.38,17.45293,905.59753
52.39,17.45641,905.78339
52.4,17.45991,905.94324
52.41,17.46338,906.08588
52.42,17.46679,906.22186
52.43,17.47015,906.35645
52.44,17.4735,906.51508
52.45,17.47684,906.6759
52.46,17.48016,906.83057
52.47,17.48345,906.97406
52.48,17.48671,907.11096
52.49,17.48997,907.24194
52.5,17.49325,907.38831
52.51,17.49655,907.54248
52.52,17.49987,907.6958
52.53,17.5032,907.84363
52.54,17.50653,907.98102
52.55,17.50987,908.11389
52.56,17.5132,908.25616
52.57,17.51653,908.41907
52.58,17.51983,908.58466
52.59,17.52314,908.75348
52.6,17.52649,908.90527
52.61,17.52987,909.05829
52.62,17.53326,909.19806
52.63,17.53663,909.34955
52.64,17.54,909.50378
52.65,17.54336,909.65448
52.66,17.54671,909.78839
52.67,17.55004,909.92719
52.68,17.55332,910.06384
52.69,17.55655,910.21008
52.7,17.55978,910.36139
52.71,17.56305,910.52173
52.72,17.56639,910.6908
52.73,17.56977,910.86237
52.74,17.57317,911.00439
52.75,17.57653,911.15625
52.76,17.57985,911.30664
52.77,17.58315,911.42639
52.78,17.58641,911.54443
52.79,17.58969,911.69104
52.8,17.59297,911.85034
52.81,17.59624,912.00171
52.82,17.59951,912.15771
52.83,17.60282,912.32129
52.84,17.60618,912.46625
52.85,17.60955,912.61603
52.86,17.61292,912.76215
52.87,17.61624,912.89124
52.88,17.61953,913.02759
52.89,17.62285,913.17529
52.9,17.62623,913.32819
52.91,17.62967,913.49652
52.92,17.63311,913.64789
52.93,17.63655,913.79718
52.94,17.63997,913.94843
52.95,17.64337,914.09326
52.96,17.64677,914.24146
52.97,17.65015,914.38098
52.98,17.65349,914.51398
52.99,17.65678,914.63263
53,17.66005,914.77692
53.01,17.66332,914.901
53.02,17.66659,915.03674
53.03,17.66988,915.1911
53.04,17.67318,915.3551
53.05,17.67649,915.51862
53.06,17.67981,915.67023
53.07,17.68313,915.80585
53.08,17.68644,915.93988
53.09,17.68976,916.0769
53.1,17.69307,916.20764
53.11,17.69639,916.34869
53.12,17.69974,916.49725
53.13,17.70311,916.66357
53.14,17.7065,916.81958
53.15,17.7099,916.96954
53.16,17.71331,917.11743
53.17,17.7167,917.25269
53.18,17.72005,917.39227
53.19,17.72337,917.54114
53.2,17.72665,917.68378
53.21,17.7299,917.82526
53.22,17.73317,917.97913
53.23,17.73648,918.13647
53.24,17.73984,918.284
53.25,17.74322,918.42047
53.26,17.74656,918.55389
53.27,17.74984,918.69727
53.28,17.75309,918.82904
53.29,17.75633,918.97064
53.3,17.75959,919.11646
53.31,17.76285,919.25494
53.32,17.76613,919.39417
53.33,17.76944,919.5329
53.34,17.77278,919.67957
53.35,17.77617,919.84698
53.36,17.77957,920.01453
53.37,17.78295,920.16943
53.38,17.7863,920.32397
53.39,17.78963,920.48279
53.4,17.79297,920.63367
53.41,17.79635,920.79016
53.42,17.79978,920.94354
