Time,Extension,Load
(s),(mm),(N)
"6.14000","2.08690","102.13955"
"6.15000","2.09019","102.31167"
"6.16000","2.09350","102.47709"
"6.17000","2.09682","102.63611"
"6.18000","2.10015","102.79867"
"6.19000","2.10350","102.98314"
"6.20000","2.10683","103.16508"
"6.21000","2.11015","103.32339"
"6.22000","2.11346","103.48396"
"6.23000","2.11676","103.65967"
"6.24000","2.12006","103.83604"
"6.25000","2.12340","103.98823"
"6.26000","2.12676","104.14707"
"6.27000","2.13013","104.31863"
"6.28000","2.13351","104.49532"
"6.29000","2.13689","104.65135"
"6.30000","2.14026","104.81152"
"6.31000","2.14361","104.97726"
"6.32000","2.14693","105.14883"
"6.33000","2.15023","105.31950"
"6.34000","2.15350","105.49004"
"6.35000","2.15679","105.67194"
"6.36000","2.16013","105.82402"
"6.37000","2.16351","105.97529"
"6.38000","2.16691","106.12552"
"6.39000","2.17027","106.28062"
"6.40000","2.17356","106.45672"
"6.41000","2.17681","106.64671"
"6.42000","2.18004","106.83511"
"6.43000","2.18328","107.01740"
"6.44000","2.18653","107.17402"
"6.45000","2.18978","107.34591"
"6.46000","2.19305","107.52034"
"6.47000","2.19635","107.69511"
"6.48000","2.19970","107.85885"
"6.49000","2.20308","107.99853"
"6.50000","2.20646","108.15739"
"6.51000","2.20982","108.32003"
"6.52000","2.21318","108.49473"
"6.53000","2.21656","108.66748"
"6.54000","2.21998","108.83216"
"6.55000","2.22344","109.00259"
"6.56000","2.22691","109.17702"
"6.57000","2.23035","109.36497"
"6.58000","2.23374","109.54797"
"6.59000","2.23710","109.72758"
"6.60000","2.24044","109.90030"
"6.61000","2.24376","110.06626"
"6.62000","2.24705","110.22865"
"6.63000","2.25031","110.38885"
"6.64000","2.25357","110.56133"
"6.65000","2.25685","110.71809"
"6.66000","2.26018","110.86878"
"6.67000","2.26353","111.00985"
"6.68000","2.26688","111.17206"
"6.69000","2.27020","111.33281"
"6.70000","2.27350","111.48804"
"6.71000","2.27680","111.66566"
"6.72000","2.28009","111.84512"
"6.73000","2.28337","112.03237"
